vtd10_geoid,vtd20_geoid,weight_sum
13261C2-27,132610C2-27,157.0
13261C2-27,1326100E-27,8.0
13261C3-27,132610C3-27,193.5217721891
13261C3-27,1326100W-27,1.4782278107
13261E-27,1326100E-27,130.6261260074
13261E-27,132610C2-27,13.773430060099999
13261E-27,132610C1-27,5.6004439325
13261N-26,1326100N-26,37.0000000001
13261O-26,1326100O-26,98.0
13261W-27,1326100W-27,156.2622101932
13261W-27,132610C3-27,14.7045619663
13261W-27,132610C2-27,8.5787443924
13261W-27,132610C1-27,2.4544834481
1326301,13263000001,64.0
1326302,13263000002,173.0
1326303,13263000003,107.0
1326304,13263000004,77.0
1326305,13263000005,132.0
1326306,13263000006,62.0
1326306,13263000004,2.0
1326307,13263000003,64.0
1326308,13263000008,109.0
13265172,13265000172,107.0
13265601,13265000601,355.0000000001
132671,13267000001,213.0
132672,13267000003,46.0
132673,13267000003,273.0
132674,13267000004,74.0
132674,13267000005,42.0
132675,13267000005,305.9979424882
132675,13267000010,132.0020575117
132675,13267000009,2.0
132676,13267000007,200.0
132677,13267000007,203.9999999999
132678,13267000008,346.0
132678,13267000007,13.0
132678,13267000009,8.0
132679,13267000009,275.0
132679,13267000010,116.9999999999
132679,13267000007,11.0
132691,13269000001,99.0
132693,13269000005,151.0
132695,13269000005,392.9972659985
132695,13269000006,0.0027340015
132696,13269000006,333.0000000001
132696,13269000005,3.0
13271HE,132710000HE,213.0
13271JA,132710000JA,143.0000000001
13271LU,132710000LU,210.0
13271MC,132710000MC,408.0000000014
13271MI,132710000MI,155.9999999999
13271SC,132710000SC,63.0
1327301,13273000001,300.0
1327302,13273000002,180.0
1327303,13273000003,133.0
1327304,13273000004,114.0
1327305,13273000005,93.0
1327306,13273000006,59.0
13275101,13275000101,43.0
13275102,13275000102,183.0
13275103,13275000103,109.6352068004
13275103,13275000118,6.3647931993
13275104,13275000104,105.0
13275105,13275000105,142.0
13275106,13275000106,47.0
13275107,13275000107,161.4476929622
13275107,13275000119,1.0
13275107,13275000110,0.4339929402
13275107,13275000109,0.1183140971
13275108,13275000108,86.8385978621
13275108,13275000110,1.1275541963
13275108,13275000107,0.0338479416
13275109,13275000109,152.6879061494
13275109,13275000107,1.3120938506
13275110,13275000110,99.9375682085
13275110,13275000108,2.1043681404
13275110,13275000107,1.9580636511
13275111,13275000111,172.9999999999
13275112,13275000112,50.0
13275113,13275000113,132.0
13275114,13275000114,123.082991272
13275114,13275000120,1.917008728
13275115,13275000115,136.0
13275116,13275000116,19.0
13275117,13275000117,74.0
13275118,13275000118,88.529291681
13275118,13275000103,2.470708319
13275119,13275000119,68.0
13275119,13275000107,1.0
13275120,13275000120,101.7205095147
13275120,13275000114,1.279490485
1327701,13277000001,269.0
1327702,13277000002,184.0000000001
1327703,13277000003,125.3400534648
1327703,13277000011,1.6599465352
1327704,13277000004,240.0
1327705,13277000005,69.9999999999
1327706,13277000006,110.9999999999
1327707,13277000007,124.0
1327708,13277000008,142.0
1327709,13277000009,376.9999999998
1327710,13277000010,236.0
1327710,13277000011,2.0
1327711,13277000011,243.0
1327712,13277000012,193.9999999999
132791192,13279015361,52.0
132791403,13279000039,58.0
132791521,13279000039,32.0
132791521,13279000043,12.0
1327915361,13279015361,244.6849019854
1327915361,13279000514,2.0012457218
1327915361,13279000513,0.3138522928
1327915362,13279015361,77.0075727409
1327915362,13279000513,38.9999076432
1327915362,13279000514,25.992519616
1327915362,13279000039,12.0
132791715,13279000514,38.0
132791715,13279015361,2.0
132791770,13279015361,38.0
132791823,13279000513,155.0000000004
132791823,13279000043,24.0
1327939,13279000039,38.0
1327939,13279015361,7.0
1327943,13279000043,129.0
13279511,13279000514,195.9957160395
13279511,13279000513,52.0
13279511,13279015361,0.0042839605000000005
13279512,13279000513,113.0639012891
13279512,13279000514,11.9360987109
13279513,13279000513,126.0
13279514,13279000514,105.0
13279514,13279000513,43.9999999996
132811468,13281001468,152.9999999996
132811581,13281001581,19.0
13281833,13281000833,308.7408707178
13281833,13281000990,1.2591292821
13281990,13281000990,322.0000000003
13281990,13281000833,1.0
13283BLAC,132830ANNEX,41.0
13283GILL,132830ANNEX,79.0
13283LOTH,132830ANNEX,52.9999999999
13283LOTH,1328300SOPE,2.0
13283OGLE,132830ANNEX,53.0
13283ORLA,132830ANNEX,107.0
13283SOPE,1328300SOPE,272.9999999999
13283SOPE,132830ANNEX,88.0
1328501,13285000001,166.9980952603
1328501,13285000016,0.0019047397
1328502,13285000002,258.0
1328503,13285000003,153.0000000001
1328504,13285000004,135.0
1328505,13285000005,207.0000000001
1328506,13285000006,214.0000000001
1328507,13285000007,175.9967065006
1328507,13285000001,0.0032934994
1328508,13285000008,167.0
1328509,13285000009,47.0
1328509,13285000012,2.0000000001
1328510,13285000010,158.0000000001
1328511,13285000011,120.0
1328512,13285000012,128.0
1328513,13285000013,77.0000000001
1328514,13285000002,90.0000000002
1328514,13285000011,8.0
1328515,13285000015,121.9999999997
1328516,13285000016,62.9999717062
1328516,13285000001,2.82937e-05
132871,13287000001,453.0
132872,13287000002,415.0
132873,13287000003,207.0
13289DB,132890000DB,174.0000000001
13289GI,132890000GI,214.0
13289HV,132890000HV,89.0
13289JV/W,1328900JV/W,165.0
13289SG/T,1328900SG/T,173.0
132911,13291000001,167.0000000001
132911,13291000008,1.0
1329110,13291000010,123.0000000001
1329111,13291000011,108.9999999998
132912,13291000002,101.9999999999
132913,13291000003,90.0
132914,13291000004,119.9999999999
132914,13291000007,1.0
132915,13291000005,174.0
132915,131870000DA,1.0
132916,13291000006,53.9197553379
132916,13281001468,0.0802446622
132917,13291000007,100.9999999999
132917,13291000004,4.0
132918,13291000008,102.0000000001
132919,13291000009,123.0
132919,13291000004,2.0
132930470,13293000470,75.0
132930555,13293000555,246.0000000001
132930561,13293000561,46.0
132930588,13293000588,78.0
132930589,13293000589,57.0
132931336,13293001336,149.0
132931577,13293001577,51.9999999999
132931610,13293001610,72.0
132935610,13293005610,562.0
132950869,13295000869,134.0
132950871,13295000871,516.0
132950881,13295000881,94.0
132950943,13295000943,64.0
132950944,13295000944,167.0
132950953,13295000953,86.9999999999
132950960,13295000960,124.0
132951053,13295001053,55.0
132951161,13295001161,80.0
132951501,13295001501,175.9999999999
132951800,13295001800,46.0
132951808,13295001808,93.0
132951809,13295001809,146.0
132951812,13295001812,331.0
132951818,13295001818,291.9999999998
132951851,13295001851,67.0
132951893,13295001893,145.0
132951893,13295001812,3.0
132951898,13295001898,83.0
132971663,13297001663,62.0
132971675,13297001675,67.0
13297250,13297000250,62.9999999999
13297414,13297000414,43.9999999999
13297415,13297000415,63.999999999799996
13297415,13297000424,6.0
13297416,13297000416,68.9736685412
13297416,13297000423,0.026331459
13297417,13297000417,117.996926194
13297417,13297000427,0.0030738061
13297418,13297000418,235.0
13297419,13297000419,126.033870493
13297419,13297000426,55.9661295068
13297419,13297000415,3.0
13297420,13297000420,150.0
13297420,13297000250,18.0
13297421,13297000421,49.0
13297421,13297000427,43.9999494846
13297421,13297000422,1.0
13297421,13297000417,5.05154e-05
13297422,13297000422,60.0
13297423,13297000423,66.998341709
13297423,13297000416,0.001658291
13297424,13297000424,41.9999999999
13297425,13297000425,135.0
13297454,13297000454,63.0
13297502,13297000502,90.9999999999
13297503,13297000503,46.9999999999
13297559,13297000559,99.0
13299100,13299000100,506.9955768844
13299100,1329900200B,116.9999999999
13299100,13299000300,1.0044231156
13299200A,1329900200A,262.5420807965
13299200A,13299000400,1.4579192034000001
13299200B,1329900200B,146.6245677584
13299200B,13299000400,1.3754322416
13299300,13299000300,358.0
13299304,13299000304,211.9999999999
13299400,13299000400,452.1961559073
13299400,1329900200A,1.5171491011
13299400,1329900200B,0.2866949917
13299404,13299000404,192.0
13299405,13299000405,90.588968492
13299405,13299000404,1.4110315081
13299406,13299000406,85.0
13299407,13299000407,446.9999999999
13299408,13299000408,130.0
13299409,13299000409,125.0000000001
13299409,13299000300,1.0
133011,13301000001,349.0000000001
133012,13301000002,146.9999999999
133013,13301000003,179.0
133014,13301000004,99.0000000001
133015,13301000005,70.0
133016,13301000006,105.0
133031253,13303001253,145.0
133031350,13303001350,196.9999999999
133031488,13303001488,338.0
1330388,13303000088,209.0
1330391,13303000091,218.9999999999
1330394,13303000094,231.0
1330397,13303000097,497.0
1330399,13303000099,248.0000000001
133051A,1330500001A,213.0
133051B,1330500001B,120.0000000001
133051C,1330500001C,94.0
133051C,1330500003A,18.0
133051C,1330500002D,10.0
133052A,1330500002A,248.0000000001
133052A,1330500005B,2.0
133052B,1330500002A,80.0
133052C,1330500002C,107.0
133052D,1330500002D,46.0
133052D,1330500001C,5.0
133053A,1330500003A,150.9998152711
133053A,1330500004B,0.000184729
133053B,1330500003B,298.9999999998
133053C,1330500003B,155.9999999999
133054A,1330500004A,124.9719851391
133054A,1330500005A,3.0280148609
133054B,1330500004B,129.0
133054B,1330500005B,15.0
133055A,1330500005A,186.176594602
133055A,1330500004A,5.0
133055A,1330500002D,2.0
133055A,1330500002C,0.823405398
133055B,1330500005B,152.0783210804
133055B,1330500004B,2.9216789196
133055C,1330500005B,20.9573804574
133055C,1330500004B,20.0426195425
13307G3,133070000G3,67.0
13307P1,133070000P1,182.0
13307P3,133070000P3,91.0000000001
13307W2,133070000W2,110.0
133091,13309000001,419.0
133092,13309000002,215.0000000002
13311011,13311000011,64.0000000001
13311021,13311000021,85.0000000001
13311031,13311000031,73.9835331341
13311031,13311000071,0.016466865900000002
13311041,13311000041,113.0
13311051,13311000051,219.9999999994
13311061,13311000061,115.0
13311071,13311000071,50.6432843754
13311071,13311000031,4.3567156247
13311081,13311000081,102.0
13311091,13311000091,74.0
13311101,13311000101,61.0000000001
13311101,13311000021,3.0
13311111,13311000111,70.0
133131A,1331300001A,170.0
133131A,1331300002A,1.0
133132A,1331300002A,250.0000000004
133132A,133130000WS,4.0
133133A,1331300003A,113.0
133134A,1331300004A,176.0
133135A,1331300005A,132.0849673455
133135A,133130000GL,7.9150326546
133136A,1331300006A,169.8649517686
133136A,133130000ES,0.1350482316
13313AN,133130000AN,203.9984378345
13313AN,133130000TI,12.0
13313AN,133130000FI,2.0015621654
13313CA,133130000CA,110.9946711525
13313CA,133130000DG,1.0053288475
13313CO,133130000CO,132.9999999999
13313DG,133130000DG,278.9976717888
13313DG,1331300004A,1.0023282113
13313ES,133130000ES,92.0
13313ES,1331300005A,2.0
13313FI,133130000FI,67.0
13313GL,133130000GL,137.5109104403
13313GL,1331300005A,3.4890895596
13313LT,133130000LT,39.0
13313MC,133130000MC,63.961716413
13313MC,1331300002A,4.0382835870000005
13313NI,133130000NI,72.0
13313PG,133130000PG,151.0000000002
13313TH,133130000TH,234.9751099209
13313TH,133130000WS,0.0248900793
13313TI,133130000TI,59.0
13313TI,133130000AN,1.0
13313TR,133130000TR,52.0
13313UT,133130000UT,38.0
13313VA,133130000VA,313.9999999996
13313VA,133130000TH,1.0
13313WS,133130000WS,60.9876812828
13313WS,1331300002A,2.0
13313WS,133130000TR,0.0123187172
133151A,1331500001A,57.9999999999
133152A,1331500002A,100.0
133152B,1331500002B,86.0
133153A,1331500003A,258.0
133154A,1331500004A,186.0
133155A,1331500005A,175.0
133171,13317000001,156.0
133172A,1331700002A,201.0
133172B,1331700002B,112.0000000001
133173A,1331700003A,61.0
133173B,1331700003B,100.0
133174A,1331700004A,67.0
133174B,1331700004B,158.0
1331902,13319000002,63.9999999999
1331903,13319000003,40.0
1331904,13319000004,49.0
1331905,13319000005,102.9999999999
1331906,13319000006,130.0
1331907,13319000007,110.0000000001
1331908,13319000008,71.9999999999
1331910,13319000010,164.0000000001
1331911,13319000011,65.0
133211,13321000001,279.0
1332110,13321000010,110.0
1332111,13321000011,76.0
1332112,13321000012,99.0
1332113,13321000001,40.0
1332114,13321000014,40.0
1332115,13321000015,78.0
1332116,13321000016,39.0
133212,13321000002,102.0
133212,13321000015,9.0
133213,13321000003,129.0000000003
133214,13321000004,183.0000000002
133215,13321000005,88.0
133216,13321000006,53.0000000001
133217,13321000007,89.9999999999
133218,13321000008,101.0
133219,13321000009,160.9999999999
133219,13321000008,1.0
