county,precinct,office,district,party,candidate,election_day_votes,advanced_votes,absentee_by_mail_votes,provisional_votes,total_votes
Wayne,Empire,Public Service Commissioner,5,Libertarian,DAVID STAPLES,33,24,4,0,61
Wayne,East Jesup,Public Service Commissioner,5,Libertarian,DAVID STAPLES,25,23,3,0,51
Wayne,Altamaha,Public Service Commissioner,5,Libertarian,DAVID STAPLES,140,144,14,0,298
Wayne,VFW,Public Service Commissioner,5,Libertarian,DAVID STAPLES,94,90,10,0,194
Wayne,Unity,Public Service Commissioner,5,Libertarian,DAVID STAPLES,107,133,12,0,252
Wayne,Screven,Public Service Commissioner,5,Libertarian,DAVID STAPLES,96,41,7,0,144
Wayne,Ritch,Public Service Commissioner,5,Libertarian,DAVID STAPLES,17,7,2,0,26
Wayne,Red Hill,Public Service Commissioner,5,Libertarian,DAVID STAPLES,54,60,2,0,116
Wayne,Empire,Public Service Commissioner,5,Republican,STAN WISE,240,226,18,0,484
Wayne,Pine Street,Public Service Commissioner,5,Republican,STAN WISE,81,113,11,0,205
Wayne,Oglethorpe,Public Service Commissioner,5,Republican,STAN WISE,342,413,39,0,794
Wayne,Odum,Public Service Commissioner,5,Republican,STAN WISE,332,197,21,0,550
Wayne,Mt. Pleasant,Public Service Commissioner,5,Republican,STAN WISE,138,16,5,0,159
Wayne,Madray Springs,Public Service Commissioner,5,Republican,STAN WISE,305,218,28,0,551
Wayne,Gardi,Public Service Commissioner,5,Republican,STAN WISE,176,97,12,0,285
Wayne,VFW,Public Service Commissioner,5,Republican,STAN WISE,59,74,5,1,139
Wayne,East Jesup,Public Service Commissioner,5,Republican,STAN WISE,99,116,5,0,220
Wayne,Altamaha,Public Service Commissioner,5,Republican,STAN WISE,370,464,39,0,873
Wayne,Rec Center,Public Service Commissioner,5,Republican,STAN WISE,264,315,34,0,613
Wayne,Red Hill,Public Service Commissioner,5,Republican,STAN WISE,200,216,10,0,426
Wayne,Ritch,Public Service Commissioner,5,Republican,STAN WISE,129,31,4,0,164
Wayne,Screven,Public Service Commissioner,5,Republican,STAN WISE,329,193,27,0,549
Wayne,Unity,Public Service Commissioner,5,Republican,STAN WISE,291,454,53,0,798
Webster,Preston 1,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,203,146,96,1,446
Webster,Preston 1,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,11,7,2,0,20
Webster,Preston 1,Public Service Commissioner,3,Republican,CHUCK EATON,245,201,43,1,490
Webster,Preston 1,Public Service Commissioner,5,Libertarian,DAVID STAPLES,128,88,63,0,279
Webster,Preston 1,Public Service Commissioner,5,Republican,STAN WISE,295,238,48,2,583
Wheeler,Alamo,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,268,132,53,2,455
Wheeler,Glenwood,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,164,47,22,0,233
Wheeler,Glenwood,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,16,6,2,0,24
Wheeler,Alamo,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,19,8,2,0,29
Wheeler,Alamo,Public Service Commissioner,3,Republican,CHUCK EATON,393,139,38,2,572
Wheeler,Glenwood,Public Service Commissioner,3,Republican,CHUCK EATON,323,85,42,5,455
Wheeler,Glenwood,Public Service Commissioner,5,Libertarian,DAVID STAPLES,100,27,10,0,137
Wheeler,Alamo,Public Service Commissioner,5,Libertarian,DAVID STAPLES,144,65,20,0,229
Wheeler,Glenwood,Public Service Commissioner,5,Republican,STAN WISE,369,95,51,5,520
Wheeler,Alamo,Public Service Commissioner,5,Republican,STAN WISE,466,156,45,4,671
White,Shoal Creek,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,102,44,6,0,152
White,Town Creek,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,64,36,8,0,108
White,White Creek,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,58,33,4,0,95
White,Blue Creek,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,120,98,13,0,231
White,Blue Ridge,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,36,33,0,0,69
White,Helen,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,39,24,2,0,65
White,Mossy Creek,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,74,79,15,0,168
White,Mt. Yonah,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,111,171,37,0,319
White,Nacoochee,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,110,111,19,1,241
White,Robertstown,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,31,12,3,0,46
White,Tesnatee,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,36,46,5,0,87
White,Nacoochee,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,28,12,4,0,44
White,White Creek,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,18,15,2,0,35
White,Town Creek,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,30,18,2,0,50
White,Tesnatee,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,21,8,2,0,31
White,Shoal Creek,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,44,26,7,0,77
White,Robertstown,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,9,1,0,0,10
White,Mt. Yonah,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,52,49,3,0,104
White,Mossy Creek,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,52,30,8,0,90
White,Helen,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,12,9,2,0,23
White,Blue Ridge,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,14,20,1,0,35
White,Blue Creek,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,55,36,1,0,92
White,Blue Creek,Public Service Commissioner,3,Republican,CHUCK EATON,493,397,43,3,936
White,Robertstown,Public Service Commissioner,3,Republican,CHUCK EATON,105,37,13,0,155
White,Nacoochee,Public Service Commissioner,3,Republican,CHUCK EATON,280,285,49,0,614
White,Mt. Yonah,Public Service Commissioner,3,Republican,CHUCK EATON,630,901,109,0,1640
White,Town Creek,Public Service Commissioner,3,Republican,CHUCK EATON,307,256,40,0,603
White,Tesnatee,Public Service Commissioner,3,Republican,CHUCK EATON,207,240,28,0,475
White,White Creek,Public Service Commissioner,3,Republican,CHUCK EATON,428,242,41,0,711
White,Shoal Creek,Public Service Commissioner,3,Republican,CHUCK EATON,462,337,44,0,843
White,Mossy Creek,Public Service Commissioner,3,Republican,CHUCK EATON,619,450,74,0,1143
White,Helen,Public Service Commissioner,3,Republican,CHUCK EATON,120,60,15,0,195
White,Blue Ridge,Public Service Commissioner,3,Republican,CHUCK EATON,222,120,20,0,362
White,Blue Ridge,Public Service Commissioner,5,Libertarian,DAVID STAPLES,49,40,2,0,91
White,White Creek,Public Service Commissioner,5,Libertarian,DAVID STAPLES,68,33,4,0,105
White,Town Creek,Public Service Commissioner,5,Libertarian,DAVID STAPLES,89,48,9,0,146
White,Tesnatee,Public Service Commissioner,5,Libertarian,DAVID STAPLES,44,40,4,0,88
White,Shoal Creek,Public Service Commissioner,5,Libertarian,DAVID STAPLES,113,54,9,0,176
White,Robertstown,Public Service Commissioner,5,Libertarian,DAVID STAPLES,35,8,1,0,44
White,Nacoochee,Public Service Commissioner,5,Libertarian,DAVID STAPLES,86,73,13,0,172
White,Mt. Yonah,Public Service Commissioner,5,Libertarian,DAVID STAPLES,123,151,31,0,305
White,Mossy Creek,Public Service Commissioner,5,Libertarian,DAVID STAPLES,108,74,16,0,198
White,Helen,Public Service Commissioner,5,Libertarian,DAVID STAPLES,41,28,3,0,72
White,Blue Creek,Public Service Commissioner,5,Libertarian,DAVID STAPLES,132,106,9,0,247
White,Blue Creek,Public Service Commissioner,5,Republican,STAN WISE,521,409,45,3,978
White,White Creek,Public Service Commissioner,5,Republican,STAN WISE,430,256,41,0,727
White,Town Creek,Public Service Commissioner,5,Republican,STAN WISE,312,263,39,0,614
White,Tesnatee,Public Service Commissioner,5,Republican,STAN WISE,217,246,29,0,492
White,Shoal Creek,Public Service Commissioner,5,Republican,STAN WISE,487,353,44,0,884
White,Robertstown,Public Service Commissioner,5,Republican,STAN WISE,109,42,14,0,165
White,Nacoochee,Public Service Commissioner,5,Republican,STAN WISE,313,308,57,0,678
White,Mt. Yonah,Public Service Commissioner,5,Republican,STAN WISE,658,937,110,0,1705
White,Mossy Creek,Public Service Commissioner,5,Republican,STAN WISE,633,475,78,0,1186
White,Helen,Public Service Commissioner,5,Republican,STAN WISE,121,61,14,0,196
White,Blue Ridge,Public Service Commissioner,5,Republican,STAN WISE,224,129,19,0,372
Whitfield,EASTSIDE,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,127,58,5,0,190
Whitfield,FINCHER,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,169,72,4,1,246
Whitfield,GROVE LEVEL,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,177,74,11,3,265
Whitfield,LOWER TENTH,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,34,33,3,0,70
Whitfield,MILL CREEK,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,95,32,4,0,131
Whitfield,NINTH,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,147,82,3,2,234
Whitfield,PLEASANT GROVE,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,315,197,20,1,533
Whitfield,TILTON,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,73,6,1,0,80
Whitfield,TRICHUM,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,85,31,1,0,117
Whitfield,TUNNEL HILL,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,225,148,17,1,391
Whitfield,UPPER TENTH,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,75,24,5,0,104
Whitfield,VARNELL,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,302,199,20,0,521
Whitfield,WESTSIDE,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,165,128,13,1,307
Whitfield,1A,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,224,117,11,0,352
Whitfield,2A,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,204,148,17,1,370
Whitfield,3A,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,151,114,9,0,274
Whitfield,4A,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,146,161,14,0,321
Whitfield,5A,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,237,125,16,3,381
Whitfield,6A,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,170,89,7,0,266
Whitfield,ANTIOCH,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,192,66,6,0,264
Whitfield,CARBONDALE,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,108,29,8,0,145
Whitfield,COHUTTA,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,102,31,8,0,141
Whitfield,DUG GAP,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,242,145,8,1,396
Whitfield,3A,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,33,25,1,0,59
Whitfield,WESTSIDE,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,50,29,3,0,82
Whitfield,VARNELL,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,69,49,6,0,124
Whitfield,UPPER TENTH,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,22,4,0,0,26
Whitfield,TUNNEL HILL,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,67,28,2,0,97
Whitfield,TRICHUM,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,21,7,1,0,29
Whitfield,TILTON,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,15,0,0,0,15
Whitfield,PLEASANT GROVE,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,39,42,4,0,85
Whitfield,NINTH,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,26,11,1,0,38
Whitfield,1A,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,36,14,2,0,52
Whitfield,2A,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,45,47,1,0,93
Whitfield,MILL CREEK,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,33,6,1,0,40
Whitfield,LOWER TENTH,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,12,10,2,0,24
Whitfield,GROVE LEVEL,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,28,20,0,0,48
Whitfield,FINCHER,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,30,13,1,0,44
Whitfield,EASTSIDE,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,10,11,2,0,23
Whitfield,DUG GAP,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,31,26,1,0,58
Whitfield,COHUTTA,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,35,6,1,0,42
Whitfield,CARBONDALE,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,27,4,1,0,32
Whitfield,ANTIOCH,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,16,9,0,0,25
Whitfield,6A,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,10,6,0,0,16
Whitfield,5A,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,15,10,2,0,27
Whitfield,4A,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,38,35,4,0,77
Whitfield,TRICHUM,Public Service Commissioner,3,Republican,CHUCK EATON,355,172,28,1,556
Whitfield,WESTSIDE,Public Service Commissioner,3,Republican,CHUCK EATON,538,440,35,2,1015
Whitfield,VARNELL,Public Service Commissioner,3,Republican,CHUCK EATON,1073,846,53,1,1973
Whitfield,UPPER TENTH,Public Service Commissioner,3,Republican,CHUCK EATON,267,92,7,1,367
Whitfield,TUNNEL HILL,Public Service Commissioner,3,Republican,CHUCK EATON,779,431,39,1,1250
Whitfield,1A,Public Service Commissioner,3,Republican,CHUCK EATON,230,179,51,1,461
Whitfield,2A,Public Service Commissioner,3,Republican,CHUCK EATON,432,618,70,0,1120
Whitfield,3A,Public Service Commissioner,3,Republican,CHUCK EATON,369,391,47,0,807
Whitfield,4A,Public Service Commissioner,3,Republican,CHUCK EATON,415,528,62,0,1005
Whitfield,5A,Public Service Commissioner,3,Republican,CHUCK EATON,130,58,6,0,194
Whitfield,6A,Public Service Commissioner,3,Republican,CHUCK EATON,68,69,8,0,145
Whitfield,ANTIOCH,Public Service Commissioner,3,Republican,CHUCK EATON,283,84,10,0,377
Whitfield,CARBONDALE,Public Service Commissioner,3,Republican,CHUCK EATON,427,112,17,0,556
Whitfield,COHUTTA,Public Service Commissioner,3,Republican,CHUCK EATON,372,106,12,1,491
Whitfield,DUG GAP,Public Service Commissioner,3,Republican,CHUCK EATON,626,492,58,0,1176
Whitfield,EASTSIDE,Public Service Commissioner,3,Republican,CHUCK EATON,276,130,14,0,420
Whitfield,FINCHER,Public Service Commissioner,3,Republican,CHUCK EATON,428,190,8,1,627
Whitfield,GROVE LEVEL,Public Service Commissioner,3,Republican,CHUCK EATON,320,257,38,1,616
Whitfield,LOWER TENTH,Public Service Commissioner,3,Republican,CHUCK EATON,274,175,14,0,463
Whitfield,MILL CREEK,Public Service Commissioner,3,Republican,CHUCK EATON,393,181,9,0,583
Whitfield,NINTH,Public Service Commissioner,3,Republican,CHUCK EATON,521,319,20,0,860
Whitfield,PLEASANT GROVE,Public Service Commissioner,3,Republican,CHUCK EATON,767,796,59,2,1624
Whitfield,TILTON,Public Service Commissioner,3,Republican,CHUCK EATON,186,53,6,0,245
Whitfield,4A,Public Service Commissioner,5,Libertarian,DAVID STAPLES,116,119,13,0,248
Whitfield,5A,Public Service Commissioner,5,Libertarian,DAVID STAPLES,162,82,10,0,254
Whitfield,6A,Public Service Commissioner,5,Libertarian,DAVID STAPLES,125,62,3,0,190
Whitfield,ANTIOCH,Public Service Commissioner,5,Libertarian,DAVID STAPLES,143,54,1,0,198
Whitfield,VARNELL,Public Service Commissioner,5,Libertarian,DAVID STAPLES,254,170,25,0,449
Whitfield,UPPER TENTH,Public Service Commissioner,5,Libertarian,DAVID STAPLES,72,20,3,0,95
Whitfield,GROVE LEVEL,Public Service Commissioner,5,Libertarian,DAVID STAPLES,141,65,7,2,215
Whitfield,NINTH,Public Service Commissioner,5,Libertarian,DAVID STAPLES,119,62,2,0,183
Whitfield,MILL CREEK,Public Service Commissioner,5,Libertarian,DAVID STAPLES,97,33,3,0,133
Whitfield,LOWER TENTH,Public Service Commissioner,5,Libertarian,DAVID STAPLES,46,24,3,0,73
Whitfield,PLEASANT GROVE,Public Service Commissioner,5,Libertarian,DAVID STAPLES,252,164,12,0,428
Whitfield,TILTON,Public Service Commissioner,5,Libertarian,DAVID STAPLES,65,4,1,0,70
Whitfield,TRICHUM,Public Service Commissioner,5,Libertarian,DAVID STAPLES,90,31,3,0,124
Whitfield,TUNNEL HILL,Public Service Commissioner,5,Libertarian,DAVID STAPLES,239,119,11,1,370
Whitfield,CARBONDALE,Public Service Commissioner,5,Libertarian,DAVID STAPLES,94,30,5,0,129
Whitfield,WESTSIDE,Public Service Commissioner,5,Libertarian,DAVID STAPLES,166,97,17,0,280
Whitfield,FINCHER,Public Service Commissioner,5,Libertarian,DAVID STAPLES,142,60,3,0,205
Whitfield,EASTSIDE,Public Service Commissioner,5,Libertarian,DAVID STAPLES,98,40,3,0,141
Whitfield,DUG GAP,Public Service Commissioner,5,Libertarian,DAVID STAPLES,193,124,9,1,327
Whitfield,COHUTTA,Public Service Commissioner,5,Libertarian,DAVID STAPLES,128,30,4,0,162
Whitfield,1A,Public Service Commissioner,5,Libertarian,DAVID STAPLES,193,90,5,0,288
Whitfield,2A,Public Service Commissioner,5,Libertarian,DAVID STAPLES,182,137,8,1,328
Whitfield,3A,Public Service Commissioner,5,Libertarian,DAVID STAPLES,126,87,9,0,222
Whitfield,5A,Public Service Commissioner,5,Republican,STAN WISE,170,75,11,1,257
Whitfield,WESTSIDE,Public Service Commissioner,5,Republican,STAN WISE,567,465,34,3,1069
Whitfield,VARNELL,Public Service Commissioner,5,Republican,STAN WISE,1146,891,53,1,2091
Whitfield,UPPER TENTH,Public Service Commissioner,5,Republican,STAN WISE,277,98,8,1,384
Whitfield,TUNNEL HILL,Public Service Commissioner,5,Republican,STAN WISE,810,458,42,0,1310
Whitfield,TRICHUM,Public Service Commissioner,5,Republican,STAN WISE,368,180,27,1,576
Whitfield,TILTON,Public Service Commissioner,5,Republican,STAN WISE,198,53,7,0,258
Whitfield,PLEASANT GROVE,Public Service Commissioner,5,Republican,STAN WISE,818,828,68,3,1717
Whitfield,NINTH,Public Service Commissioner,5,Republican,STAN WISE,554,335,22,0,911
Whitfield,MILL CREEK,Public Service Commissioner,5,Republican,STAN WISE,403,176,9,0,588
Whitfield,LOWER TENTH,Public Service Commissioner,5,Republican,STAN WISE,281,181,14,0,476
Whitfield,GROVE LEVEL,Public Service Commissioner,5,Republican,STAN WISE,362,272,38,1,673
Whitfield,FINCHER,Public Service Commissioner,5,Republican,STAN WISE,450,202,10,2,664
Whitfield,EASTSIDE,Public Service Commissioner,5,Republican,STAN WISE,297,146,17,0,460
Whitfield,DUG GAP,Public Service Commissioner,5,Republican,STAN WISE,667,517,55,0,1239
Whitfield,COHUTTA,Public Service Commissioner,5,Republican,STAN WISE,370,112,12,1,495
Whitfield,CARBONDALE,Public Service Commissioner,5,Republican,STAN WISE,443,120,19,0,582
Whitfield,ANTIOCH,Public Service Commissioner,5,Republican,STAN WISE,322,103,11,0,436
Whitfield,6A,Public Service Commissioner,5,Republican,STAN WISE,89,84,10,0,183
Whitfield,1A,Public Service Commissioner,5,Republican,STAN WISE,261,193,55,1,510
Whitfield,2A,Public Service Commissioner,5,Republican,STAN WISE,468,645,76,0,1189
Whitfield,3A,Public Service Commissioner,5,Republican,STAN WISE,405,392,45,0,842
Whitfield,4A,Public Service Commissioner,5,Republican,STAN WISE,460,572,61,0,1093
Wilcox,Rochelle South 4,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,80,47,11,0,138
Wilcox,Rochelle North 1,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,185,28,14,0,227
Wilcox,Abbeville South 5,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,78,71,10,0,159
Wilcox,Pineview 2,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,128,25,6,0,159
Wilcox,Pitts 3,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,89,14,5,0,108
Wilcox,Abbeville North 2,Public Service Commissioner,3,Democrat,STEPHEN OPPENHEIMER,39,44,20,0,103
Wilcox,Pitts 3,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,7,3,0,0,10
Wilcox,Abbeville North 2,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,1,3,2,0,6
Wilcox,Abbeville South 5,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,6,5,1,0,12
Wilcox,Pineview 2,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,4,0,0,0,4
Wilcox,Rochelle North 1,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,5,1,0,0,6
Wilcox,Rochelle South 4,Public Service Commissioner,3,Libertarian,BRAD PLOEGER,7,2,0,0,9
Wilcox,Abbeville South 5,Public Service Commissioner,3,Republican,CHUCK EATON,140,271,48,0,459
Wilcox,Abbeville North 2,Public Service Commissioner,3,Republican,CHUCK EATON,46,68,9,0,123
Wilcox,Rochelle South 4,Public Service Commissioner,3,Republican,CHUCK EATON,281,169,40,1,491
Wilcox,Rochelle North 1,Public Service Commissioner,3,Republican,CHUCK EATON,46,15,10,0,71
Wilcox,Pitts 3,Public Service Commissioner,3,Republican,CHUCK EATON,253,71,24,0,348
Wilcox,Pineview 2,Public Service Commissioner,3,Republican,CHUCK EATON,134,29,25,0,188
Wilcox,Pitts 3,Public Service Commissioner,5,Libertarian,DAVID STAPLES,52,8,0,0,60
Wilcox,Rochelle North 1,Public Service Commissioner,5,Libertarian,DAVID STAPLES,83,19,4,0,106
