county,precinct,office,district,party,candidate,total_votes
Baker,Anna,U.S. Senate (Special),,,John Fortuin (Grn),0
Baker,Anna,U.S. Senate (Special),,Republican,Derrick E. Grayson,1
Baker,Anna,U.S. Senate (Special),,Independent,Michael Todd Greene,0
Baker,Anna,U.S. Senate (Special),,Republican,Annette Davis Jackson,1
Baker,Anna,U.S. Senate (Special),,Democrat,Deborah Jackson,2
Baker,Anna,U.S. Senate (Special),,Democrat,Jamesia James,2
Baker,Anna,U.S. Senate (Special),,Republican,A. Wayne Johnson,3
Baker,Anna,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,4
Baker,Anna,U.S. Senate (Special),,Democrat,Matt Lieberman,2
Baker,Anna,U.S. Senate (Special),,Republican,Kelly Loeffler (I),52
Baker,Anna,U.S. Senate (Special),,Democrat,Joy Felicia Slade,3
Baker,Anna,U.S. Senate (Special),,Libertarian,Brian Slowinski,0
Baker,Anna,U.S. Senate (Special),,Independent,Valencia Stovall,0
Baker,Anna,U.S. Senate (Special),,Democrat,Ed Tarver,1
Baker,Anna,U.S. Senate (Special),,Republican,Kandiss Taylor,1
Baker,Anna,U.S. Senate (Special),,Democrat,Raphael Warnock,16
Baker,Anna,U.S. Senate (Special),,Democrat,Richard Dien Winfield,1
Baker,Elmodel,U.S. Senate (Special),,Independent,Al Bartell,0
Baker,Elmodel,U.S. Senate (Special),,Independent,Allen Buckley,1
Baker,Elmodel,U.S. Senate (Special),,Republican,Doug Collins,69
Baker,Elmodel,U.S. Senate (Special),,,John Fortuin (Grn),0
Baker,Elmodel,U.S. Senate (Special),,Republican,Derrick E. Grayson,4
Baker,Elmodel,U.S. Senate (Special),,Independent,Michael Todd Greene,0
Baker,Elmodel,U.S. Senate (Special),,Republican,Annette Davis Jackson,1
Baker,Elmodel,U.S. Senate (Special),,Democrat,Deborah Jackson,20
Baker,Elmodel,U.S. Senate (Special),,Democrat,Jamesia James,6
Baker,Elmodel,U.S. Senate (Special),,Republican,A. Wayne Johnson,1
Baker,Elmodel,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,6
Baker,Elmodel,U.S. Senate (Special),,Democrat,Matt Lieberman,8
Baker,Elmodel,U.S. Senate (Special),,Republican,Kelly Loeffler (I),61
Baker,Elmodel,U.S. Senate (Special),,Democrat,Joy Felicia Slade,4
Baker,Elmodel,U.S. Senate (Special),,Libertarian,Brian Slowinski,2
Baker,Elmodel,U.S. Senate (Special),,Independent,Valencia Stovall,0
Baker,Elmodel,U.S. Senate (Special),,Democrat,Ed Tarver,1
Baker,Elmodel,U.S. Senate (Special),,Republican,Kandiss Taylor,1
Baker,Elmodel,U.S. Senate (Special),,Democrat,Raphael Warnock,94
Baker,Elmodel,U.S. Senate (Special),,Democrat,Richard Dien Winfield,6
Baker,Hoggards Mill,U.S. Senate (Special),,Independent,Al Bartell,1
Baker,Hoggards Mill,U.S. Senate (Special),,Independent,Allen Buckley,2
Baker,Hoggards Mill,U.S. Senate (Special),,Republican,Doug Collins,44
Baker,Hoggards Mill,U.S. Senate (Special),,,John Fortuin (Grn),2
Baker,Hoggards Mill,U.S. Senate (Special),,Republican,Derrick E. Grayson,2
Baker,Hoggards Mill,U.S. Senate (Special),,Independent,Michael Todd Greene,1
Baker,Hoggards Mill,U.S. Senate (Special),,Republican,Annette Davis Jackson,4
Baker,Hoggards Mill,U.S. Senate (Special),,Democrat,Deborah Jackson,23
Baker,Hoggards Mill,U.S. Senate (Special),,Democrat,Jamesia James,3
Baker,Hoggards Mill,U.S. Senate (Special),,Republican,A. Wayne Johnson,2
Baker,Hoggards Mill,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,5
Baker,Hoggards Mill,U.S. Senate (Special),,Democrat,Matt Lieberman,3
Baker,Hoggards Mill,U.S. Senate (Special),,Republican,Kelly Loeffler (I),52
Baker,Hoggards Mill,U.S. Senate (Special),,Democrat,Joy Felicia Slade,0
Baker,Hoggards Mill,U.S. Senate (Special),,Libertarian,Brian Slowinski,1
Baker,Hoggards Mill,U.S. Senate (Special),,Independent,Valencia Stovall,0
Baker,Hoggards Mill,U.S. Senate (Special),,Democrat,Ed Tarver,1
Baker,Hoggards Mill,U.S. Senate (Special),,Republican,Kandiss Taylor,2
Baker,Hoggards Mill,U.S. Senate (Special),,Democrat,Raphael Warnock,69
Baker,Hoggards Mill,U.S. Senate (Special),,Democrat,Richard Dien Winfield,1
Baker,Milford,U.S. Senate (Special),,Independent,Al Bartell,1
Baker,Milford,U.S. Senate (Special),,Independent,Allen Buckley,0
Baker,Milford,U.S. Senate (Special),,Republican,Doug Collins,61
Baker,Milford,U.S. Senate (Special),,,John Fortuin (Grn),0
Baker,Milford,U.S. Senate (Special),,Republican,Derrick E. Grayson,3
Baker,Milford,U.S. Senate (Special),,Independent,Michael Todd Greene,0
Baker,Milford,U.S. Senate (Special),,Republican,Annette Davis Jackson,0
Baker,Milford,U.S. Senate (Special),,Democrat,Deborah Jackson,13
Baker,Milford,U.S. Senate (Special),,Democrat,Jamesia James,3
Baker,Milford,U.S. Senate (Special),,Republican,A. Wayne Johnson,3
Baker,Milford,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,2
Baker,Milford,U.S. Senate (Special),,Democrat,Matt Lieberman,3
Baker,Milford,U.S. Senate (Special),,Republican,Kelly Loeffler (I),62
Baker,Milford,U.S. Senate (Special),,Democrat,Joy Felicia Slade,0
Baker,Milford,U.S. Senate (Special),,Libertarian,Brian Slowinski,0
Baker,Milford,U.S. Senate (Special),,Independent,Valencia Stovall,0
Baker,Milford,U.S. Senate (Special),,Democrat,Ed Tarver,0
Baker,Milford,U.S. Senate (Special),,Republican,Kandiss Taylor,1
Baker,Milford,U.S. Senate (Special),,Democrat,Raphael Warnock,46
Baker,Milford,U.S. Senate (Special),,Democrat,Richard Dien Winfield,1
Baker,Newton,U.S. Senate (Special),,Independent,Al Bartell,4
Baker,Newton,U.S. Senate (Special),,Independent,Allen Buckley,1
Baker,Newton,U.S. Senate (Special),,Republican,Doug Collins,183
Baker,Newton,U.S. Senate (Special),,,John Fortuin (Grn),1
Baker,Newton,U.S. Senate (Special),,Republican,Derrick E. Grayson,4
Baker,Newton,U.S. Senate (Special),,Independent,Michael Todd Greene,0
Baker,Newton,U.S. Senate (Special),,Republican,Annette Davis Jackson,4
Baker,Newton,U.S. Senate (Special),,Democrat,Deborah Jackson,31
Baker,Newton,U.S. Senate (Special),,Democrat,Jamesia James,7
Baker,Newton,U.S. Senate (Special),,Republican,A. Wayne Johnson,8
Baker,Newton,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,16
Baker,Newton,U.S. Senate (Special),,Democrat,Matt Lieberman,3
Baker,Newton,U.S. Senate (Special),,Republican,Kelly Loeffler (I),186
Baker,Newton,U.S. Senate (Special),,Democrat,Joy Felicia Slade,2
Baker,Newton,U.S. Senate (Special),,Libertarian,Brian Slowinski,1
Baker,Newton,U.S. Senate (Special),,Independent,Valencia Stovall,0
Baker,Newton,U.S. Senate (Special),,Democrat,Ed Tarver,1
Baker,Newton,U.S. Senate (Special),,Republican,Kandiss Taylor,3
Baker,Newton,U.S. Senate (Special),,Democrat,Raphael Warnock,232
Baker,Newton,U.S. Senate (Special),,Democrat,Richard Dien Winfield,4
Baldwin,South Milledgeville,President,,Republican,Donald J. Trump (I),179
Baldwin,South Milledgeville,President,,Democrat,Joseph R. Biden,583
Baldwin,South Milledgeville,President,,Libertarian,Jo Jorgensen,9
Baldwin,City Hall Annex,President,,Republican,Donald J. Trump (I),153
Baldwin,City Hall Annex,President,,Democrat,Joseph R. Biden,331
Baldwin,City Hall Annex,President,,Libertarian,Jo Jorgensen,6
Baldwin,Boddie,President,,Republican,Donald J. Trump (I),134
Baldwin,Boddie,President,,Democrat,Joseph R. Biden,547
Baldwin,Boddie,President,,Libertarian,Jo Jorgensen,6
Baldwin,Courthouse,President,,Republican,Donald J. Trump (I),113
Baldwin,Courthouse,President,,Democrat,Joseph R. Biden,169
Baldwin,Courthouse,President,,Libertarian,Jo Jorgensen,6
Baldwin,Fire Dept,President,,Republican,Donald J. Trump (I),212
Baldwin,Fire Dept,President,,Democrat,Joseph R. Biden,711
Baldwin,Fire Dept,President,,Libertarian,Jo Jorgensen,10
Baldwin,North Milledgeville,President,,Republican,Donald J. Trump (I),793
Baldwin,North Milledgeville,President,,Democrat,Joseph R. Biden,859
Baldwin,North Milledgeville,President,,Libertarian,Jo Jorgensen,22
Baldwin,Meriweather,President,,Republican,Donald J. Trump (I),1366
Baldwin,Meriweather,President,,Democrat,Joseph R. Biden,831
Baldwin,Meriweather,President,,Libertarian,Jo Jorgensen,26
Baldwin,East Baldwin,President,,Republican,Donald J. Trump (I),1581
Baldwin,East Baldwin,President,,Democrat,Joseph R. Biden,1159
Baldwin,East Baldwin,President,,Libertarian,Jo Jorgensen,28
Baldwin,Scottsboro,President,,Republican,Donald J. Trump (I),426
Baldwin,Scottsboro,President,,Democrat,Joseph R. Biden,275
Baldwin,Scottsboro,President,,Libertarian,Jo Jorgensen,8
Baldwin,North Baldwin,President,,Republican,Donald J. Trump (I),1891
Baldwin,North Baldwin,President,,Democrat,Joseph R. Biden,810
Baldwin,North Baldwin,President,,Libertarian,Jo Jorgensen,24
Baldwin,West Baldwin,President,,Republican,Donald J. Trump (I),731
Baldwin,West Baldwin,President,,Democrat,Joseph R. Biden,604
Baldwin,West Baldwin,President,,Libertarian,Jo Jorgensen,19
Baldwin,East Hardwick,President,,Republican,Donald J. Trump (I),140
Baldwin,East Hardwick,President,,Democrat,Joseph R. Biden,520
Baldwin,East Hardwick,President,,Libertarian,Jo Jorgensen,12
Baldwin,West Hardwick,President,,Republican,Donald J. Trump (I),400
Baldwin,West Hardwick,President,,Democrat,Joseph R. Biden,1421
Baldwin,West Hardwick,President,,Libertarian,Jo Jorgensen,22
Baldwin,Coopers,President,,Republican,Donald J. Trump (I),784
Baldwin,Coopers,President,,Democrat,Joseph R. Biden,320
Baldwin,Coopers,President,,Libertarian,Jo Jorgensen,10
Baldwin,South Milledgeville,U.S. Senate,,Republican,David A. Perdue (I),182
Baldwin,South Milledgeville,U.S. Senate,,Democrat,Jon Ossoff,571
Baldwin,South Milledgeville,U.S. Senate,,Libertarian,Shane Hazel,13
Baldwin,City Hall Annex,U.S. Senate,,Republican,David A. Perdue (I),153
Baldwin,City Hall Annex,U.S. Senate,,Democrat,Jon Ossoff,312
Baldwin,City Hall Annex,U.S. Senate,,Libertarian,Shane Hazel,18
Baldwin,Boddie,U.S. Senate,,Republican,David A. Perdue (I),142
Baldwin,Boddie,U.S. Senate,,Democrat,Jon Ossoff,527
Baldwin,Boddie,U.S. Senate,,Libertarian,Shane Hazel,14
Baldwin,Courthouse,U.S. Senate,,Republican,David A. Perdue (I),113
Baldwin,Courthouse,U.S. Senate,,Democrat,Jon Ossoff,166
Baldwin,Courthouse,U.S. Senate,,Libertarian,Shane Hazel,8
Baldwin,Fire Dept,U.S. Senate,,Republican,David A. Perdue (I),218
Baldwin,Fire Dept,U.S. Senate,,Democrat,Jon Ossoff,681
Baldwin,Fire Dept,U.S. Senate,,Libertarian,Shane Hazel,25
Baldwin,North Milledgeville,U.S. Senate,,Republican,David A. Perdue (I),803
Baldwin,North Milledgeville,U.S. Senate,,Democrat,Jon Ossoff,821
Baldwin,North Milledgeville,U.S. Senate,,Libertarian,Shane Hazel,40
Baldwin,Meriweather,U.S. Senate,,Republican,David A. Perdue (I),1359
Baldwin,Meriweather,U.S. Senate,,Democrat,Jon Ossoff,789
Baldwin,Meriweather,U.S. Senate,,Libertarian,Shane Hazel,56
Baldwin,East Baldwin,U.S. Senate,,Republican,David A. Perdue (I),1561
Baldwin,East Baldwin,U.S. Senate,,Democrat,Jon Ossoff,1127
Baldwin,East Baldwin,U.S. Senate,,Libertarian,Shane Hazel,62
Baldwin,Scottsboro,U.S. Senate,,Republican,David A. Perdue (I),407
Baldwin,Scottsboro,U.S. Senate,,Democrat,Jon Ossoff,271
Baldwin,Scottsboro,U.S. Senate,,Libertarian,Shane Hazel,21
Baldwin,North Baldwin,U.S. Senate,,Republican,David A. Perdue (I),1882
Baldwin,North Baldwin,U.S. Senate,,Democrat,Jon Ossoff,779
Baldwin,North Baldwin,U.S. Senate,,Libertarian,Shane Hazel,48
Baldwin,West Baldwin,U.S. Senate,,Republican,David A. Perdue (I),735
Baldwin,West Baldwin,U.S. Senate,,Democrat,Jon Ossoff,579
Baldwin,West Baldwin,U.S. Senate,,Libertarian,Shane Hazel,24
Baldwin,East Hardwick,U.S. Senate,,Republican,David A. Perdue (I),139
Baldwin,East Hardwick,U.S. Senate,,Democrat,Jon Ossoff,496
Baldwin,East Hardwick,U.S. Senate,,Libertarian,Shane Hazel,19
Baldwin,West Hardwick,U.S. Senate,,Republican,David A. Perdue (I),411
Baldwin,West Hardwick,U.S. Senate,,Democrat,Jon Ossoff,1357
Baldwin,West Hardwick,U.S. Senate,,Libertarian,Shane Hazel,51
Baldwin,Coopers,U.S. Senate,,Republican,David A. Perdue (I),768
Baldwin,Coopers,U.S. Senate,,Democrat,Jon Ossoff,307
Baldwin,Coopers,U.S. Senate,,Libertarian,Shane Hazel,27
Baldwin,South Milledgeville,U.S. Senate (Special),,Independent,Al Bartell,2
Baldwin,South Milledgeville,U.S. Senate (Special),,Independent,Allen Buckley,3
Baldwin,South Milledgeville,U.S. Senate (Special),,Republican,Doug Collins,61
Baldwin,South Milledgeville,U.S. Senate (Special),,,John Fortuin (Grn),5
Baldwin,South Milledgeville,U.S. Senate (Special),,Republican,Derrick E. Grayson,6
Baldwin,South Milledgeville,U.S. Senate (Special),,Independent,Michael Todd Greene,5
Baldwin,South Milledgeville,U.S. Senate (Special),,Republican,Annette Davis Jackson,3
Baldwin,South Milledgeville,U.S. Senate (Special),,Democrat,Deborah Jackson,84
Baldwin,South Milledgeville,U.S. Senate (Special),,Democrat,Jamesia James,29
Baldwin,South Milledgeville,U.S. Senate (Special),,Republican,A. Wayne Johnson,7
Baldwin,South Milledgeville,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,19
Baldwin,South Milledgeville,U.S. Senate (Special),,Democrat,Matt Lieberman,30
Baldwin,South Milledgeville,U.S. Senate (Special),,Republican,Kelly Loeffler (I),76
Baldwin,South Milledgeville,U.S. Senate (Special),,Democrat,Joy Felicia Slade,12
Baldwin,South Milledgeville,U.S. Senate (Special),,Libertarian,Brian Slowinski,7
Baldwin,South Milledgeville,U.S. Senate (Special),,Independent,Valencia Stovall,2
Baldwin,South Milledgeville,U.S. Senate (Special),,Democrat,Ed Tarver,2
Baldwin,South Milledgeville,U.S. Senate (Special),,Republican,Kandiss Taylor,3
Baldwin,South Milledgeville,U.S. Senate (Special),,Democrat,Raphael Warnock,395
Baldwin,South Milledgeville,U.S. Senate (Special),,Democrat,Richard Dien Winfield,8
Baldwin,City Hall Annex,U.S. Senate (Special),,Independent,Al Bartell,1
Baldwin,City Hall Annex,U.S. Senate (Special),,Independent,Allen Buckley,2
Baldwin,City Hall Annex,U.S. Senate (Special),,Republican,Doug Collins,55
Baldwin,City Hall Annex,U.S. Senate (Special),,,John Fortuin (Grn),3
Baldwin,City Hall Annex,U.S. Senate (Special),,Republican,Derrick E. Grayson,3
Baldwin,City Hall Annex,U.S. Senate (Special),,Independent,Michael Todd Greene,2
Baldwin,City Hall Annex,U.S. Senate (Special),,Republican,Annette Davis Jackson,2
Baldwin,City Hall Annex,U.S. Senate (Special),,Democrat,Deborah Jackson,58
Baldwin,City Hall Annex,U.S. Senate (Special),,Democrat,Jamesia James,12
Baldwin,City Hall Annex,U.S. Senate (Special),,Republican,A. Wayne Johnson,4
Baldwin,City Hall Annex,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,17
Baldwin,City Hall Annex,U.S. Senate (Special),,Democrat,Matt Lieberman,23
Baldwin,City Hall Annex,U.S. Senate (Special),,Republican,Kelly Loeffler (I),87
Baldwin,City Hall Annex,U.S. Senate (Special),,Democrat,Joy Felicia Slade,7
Baldwin,City Hall Annex,U.S. Senate (Special),,Libertarian,Brian Slowinski,5
Baldwin,City Hall Annex,U.S. Senate (Special),,Independent,Valencia Stovall,2
Baldwin,City Hall Annex,U.S. Senate (Special),,Democrat,Ed Tarver,0
Baldwin,City Hall Annex,U.S. Senate (Special),,Republican,Kandiss Taylor,1
Baldwin,City Hall Annex,U.S. Senate (Special),,Democrat,Raphael Warnock,190
Baldwin,City Hall Annex,U.S. Senate (Special),,Democrat,Richard Dien Winfield,3
Baldwin,Boddie,U.S. Senate (Special),,Independent,Al Bartell,4
Baldwin,Boddie,U.S. Senate (Special),,Independent,Allen Buckley,3
Baldwin,Boddie,U.S. Senate (Special),,Republican,Doug Collins,65
Baldwin,Boddie,U.S. Senate (Special),,,John Fortuin (Grn),2
Baldwin,Boddie,U.S. Senate (Special),,Republican,Derrick E. Grayson,2
Baldwin,Boddie,U.S. Senate (Special),,Independent,Michael Todd Greene,3
Baldwin,Boddie,U.S. Senate (Special),,Republican,Annette Davis Jackson,7
Baldwin,Boddie,U.S. Senate (Special),,Democrat,Deborah Jackson,82
Baldwin,Boddie,U.S. Senate (Special),,Democrat,Jamesia James,25
Baldwin,Boddie,U.S. Senate (Special),,Republican,A. Wayne Johnson,5
Baldwin,Boddie,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,30
Baldwin,Boddie,U.S. Senate (Special),,Democrat,Matt Lieberman,13
Baldwin,Boddie,U.S. Senate (Special),,Republican,Kelly Loeffler (I),58
Baldwin,Boddie,U.S. Senate (Special),,Democrat,Joy Felicia Slade,6
Baldwin,Boddie,U.S. Senate (Special),,Libertarian,Brian Slowinski,5
Baldwin,Boddie,U.S. Senate (Special),,Independent,Valencia Stovall,1
Baldwin,Boddie,U.S. Senate (Special),,Democrat,Ed Tarver,3
Baldwin,Boddie,U.S. Senate (Special),,Republican,Kandiss Taylor,2
Baldwin,Boddie,U.S. Senate (Special),,Democrat,Raphael Warnock,353
Baldwin,Boddie,U.S. Senate (Special),,Democrat,Richard Dien Winfield,7
Baldwin,Courthouse,U.S. Senate (Special),,Independent,Al Bartell,1
Baldwin,Courthouse,U.S. Senate (Special),,Independent,Allen Buckley,2
Baldwin,Courthouse,U.S. Senate (Special),,Republican,Doug Collins,44
Baldwin,Courthouse,U.S. Senate (Special),,,John Fortuin (Grn),2
Baldwin,Courthouse,U.S. Senate (Special),,Republican,Derrick E. Grayson,2
Baldwin,Courthouse,U.S. Senate (Special),,Independent,Michael Todd Greene,1
Baldwin,Courthouse,U.S. Senate (Special),,Republican,Annette Davis Jackson,2
Baldwin,Courthouse,U.S. Senate (Special),,Democrat,Deborah Jackson,25
Baldwin,Courthouse,U.S. Senate (Special),,Democrat,Jamesia James,7
Baldwin,Courthouse,U.S. Senate (Special),,Republican,A. Wayne Johnson,4
Baldwin,Courthouse,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,4
Baldwin,Courthouse,U.S. Senate (Special),,Democrat,Matt Lieberman,9
Baldwin,Courthouse,U.S. Senate (Special),,Republican,Kelly Loeffler (I),47
Baldwin,Courthouse,U.S. Senate (Special),,Democrat,Joy Felicia Slade,6
Baldwin,Courthouse,U.S. Senate (Special),,Libertarian,Brian Slowinski,4
Baldwin,Courthouse,U.S. Senate (Special),,Independent,Valencia Stovall,4
Baldwin,Courthouse,U.S. Senate (Special),,Democrat,Ed Tarver,4
Baldwin,Courthouse,U.S. Senate (Special),,Republican,Kandiss Taylor,5
Baldwin,Courthouse,U.S. Senate (Special),,Democrat,Raphael Warnock,109
Baldwin,Courthouse,U.S. Senate (Special),,Democrat,Richard Dien Winfield,4
Baldwin,Fire Dept,U.S. Senate (Special),,Independent,Al Bartell,4
Baldwin,Fire Dept,U.S. Senate (Special),,Independent,Allen Buckley,2
Baldwin,Fire Dept,U.S. Senate (Special),,Republican,Doug Collins,81
Baldwin,Fire Dept,U.S. Senate (Special),,,John Fortuin (Grn),2
Baldwin,Fire Dept,U.S. Senate (Special),,Republican,Derrick E. Grayson,8
Baldwin,Fire Dept,U.S. Senate (Special),,Independent,Michael Todd Greene,4
Baldwin,Fire Dept,U.S. Senate (Special),,Republican,Annette Davis Jackson,9
Baldwin,Fire Dept,U.S. Senate (Special),,Democrat,Deborah Jackson,77
Baldwin,Fire Dept,U.S. Senate (Special),,Democrat,Jamesia James,18
Baldwin,Fire Dept,U.S. Senate (Special),,Republican,A. Wayne Johnson,3
Baldwin,Fire Dept,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,40
Baldwin,Fire Dept,U.S. Senate (Special),,Democrat,Matt Lieberman,23
Baldwin,Fire Dept,U.S. Senate (Special),,Republican,Kelly Loeffler (I),112
Baldwin,Fire Dept,U.S. Senate (Special),,Democrat,Joy Felicia Slade,8
Baldwin,Fire Dept,U.S. Senate (Special),,Libertarian,Brian Slowinski,13
Baldwin,Fire Dept,U.S. Senate (Special),,Independent,Valencia Stovall,1
Baldwin,Fire Dept,U.S. Senate (Special),,Democrat,Ed Tarver,1
Baldwin,Fire Dept,U.S. Senate (Special),,Republican,Kandiss Taylor,5
Baldwin,Fire Dept,U.S. Senate (Special),,Democrat,Raphael Warnock,495
Baldwin,Fire Dept,U.S. Senate (Special),,Democrat,Richard Dien Winfield,12
Baldwin,North Milledgeville,U.S. Senate (Special),,Independent,Al Bartell,2
Baldwin,North Milledgeville,U.S. Senate (Special),,Independent,Allen Buckley,8
Baldwin,North Milledgeville,U.S. Senate (Special),,Republican,Doug Collins,344
Baldwin,North Milledgeville,U.S. Senate (Special),,,John Fortuin (Grn),3
Baldwin,North Milledgeville,U.S. Senate (Special),,Republican,Derrick E. Grayson,9
Baldwin,North Milledgeville,U.S. Senate (Special),,Independent,Michael Todd Greene,5
Baldwin,North Milledgeville,U.S. Senate (Special),,Republican,Annette Davis Jackson,7
Baldwin,North Milledgeville,U.S. Senate (Special),,Democrat,Deborah Jackson,117
Baldwin,North Milledgeville,U.S. Senate (Special),,Democrat,Jamesia James,24
Baldwin,North Milledgeville,U.S. Senate (Special),,Republican,A. Wayne Johnson,12
Baldwin,North Milledgeville,U.S. Senate (Special),,Democrat,Tamara Johnson-Shealey,41
