precinct_key,district_num,area_weight,block_count,precinct_block_count
13077000014,3,1.0000000000,,
13077000015,3,1.0000000000,,
13077000017,3,1.0000000000,,
13077000018,3,1.0000000000,,
13077000019,3,1.0000000000,,
13077000020,3,1.0000000000,,
13077000021,3,1.0000000000,,
13077000022,3,1.0000000000,,
13077000023,3,1.0000000000,,
13077000024,3,1.0000000000,,
13077000025,3,1.0000000000,,
13077000026,3,1.0000000000,,
13077000027,3,1.0000000000,,
13077000028,3,1.0000000000,,
13079000002,2,1.0000000000,,
13079000003,2,1.0000000000,,
13079000004,2,1.0000000000,,
13079000005,2,1.0000000000,,
1307900001A,2,1.0000000000,,
1307900001B,2,1.0000000000,,
130810ARABI,8,1.0000000000,,
130810CONEY,8,1.0000000000,,
130810CORDE,8,1.0000000000,,
130810JAMES,8,1.0000000000,,
130810LISTO,8,1.0000000000,,
13083000960,14,1.0000000000,,
13083000974,14,1.0000000000,,
13083001038,14,1.0000000000,,
13083001214,14,1.0000000000,,
13083001222,14,1.0000000000,,
13083001885,14,1.0000000000,,
13083001889,14,1.0000000000,,
13085000001,6,1.0000000000,,
13085000002,6,1.0000000000,,
13085000003,6,1.0000000000,,
13087000513,2,1.0000000000,,
13087000514,2,1.0000000000,,
13087000694,2,1.0000000000,,
13087001277,2,1.0000000000,,
13087001325,2,1.0000000000,,
13087001342,2,1.0000000000,,
13087001361,2,1.0000000000,,
13087001613,2,1.0000000000,,
13087001805,2,1.0000000000,,
130890000AA,4,1.0000000000,,
130890000AB,4,1.0000000000,,
130890000AD,4,1.0000000000,,
130890000AE,4,0.0506070946,,
130890000AE,5,0.9493929054,,
130890000AF,4,1.0000000000,,
130890000AG,4,1.0000000000,,
130890000AH,4,1.0000000000,,
130890000AH,5,0.0000000000,,
130890000AI,5,1.0000000000,,
130890000BB,5,1.0000000000,,
130890000BC,4,1.0000000000,,
